flash_id,time,lma_base,arq_ka,print_date,dist_1,dist_itp,area,duration,init_alt,init_lat,init_lon,volume,spectrum_width,turbulence,dVRdr,dVRde,mean,weighted_mean,weighted_std,std,vel_dealias
15181,224407,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224407.RAWXX5N.nc,06 July 2015,5000.3270913368,60.5148470061067,12.120638,0.52996886,10025.89,33.68151,-101.93195,28.29577,1.9247687,0.41673496,0.026941726,-1.4609078,"[3.38584935150964, 0.2834793244089399]","[3.310893467313052, 0.2842997555267787]","[0.1629944032444739, 0.007376157946507129]","[0.4292139955214022, 0.017525258560742614]",-0.53438574
16615,224407,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224407.RAWXX5N.nc,06 July 2015,9493.47309906416,28.1562538828512,140.14517,1.2313081,5112.74,33.638546,-101.93788,581.1818,1.2084852,0.28214794,0.023388695,0.049952216,"[3.00970217246648, 0.3778783977031708]","[3.00970217246648, 0.3778783977031708]","[nan, nan]","[0.0, 0.0]",-5.944463
19134,224631,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224631.RAWXX6H.nc,06 July 2015,2738.93827297508,54.9564373036028,15.910487,0.5830693,11319.54,33.734245,-101.90082,57.1931,3.1508868,0.72653824,-0.0012545376,-0.009108809,"[4.5998096404582025, 0.42259860038757324]","[4.5998096404582025, 0.42259860038757324]","[nan, nan]","[0.0, 0.0]",6.7013397
19761,224631,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224631.RAWXX6H.nc,06 July 2015,189.515114180529,47.0805812825456,0,0.00013223899,14601.66,33.73057,-101.926865,0,1.8211026,0.40170464,0.24059375,0.09763614,"[4.875264846963959, 0.41380586922168733]","[5.155738568419013, 0.39367846816628466]","[0.15261638699073277, 0.018820837266796286]","[1.0445398867996953, 0.05268097514286512]",4.211325
20478,224631,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224631.RAWXX6H.nc,06 July 2015,3265.02224463536,95.6990830186733,16.21639,0.54861236,11559.92,33.72949,-101.890564,63.68234,1.4665895,0.33553758,0.07429277,-0.11778514,"[5.0003213535613495, 0.4167309105396271]","[5.0003213535613495, 0.4167309105396271]","[nan, nan]","[0.0, 0.0]",2.7484648
20835,224631,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224631.RAWXX6H.nc,06 July 2015,6242.16197124456,1.4486191422493,28.477448,0.57558584,11641.03,33.699028,-101.901794,131.55908,1.2366701,0.2959838,-0.0047479924,-0.0034654748,"[3.0763706252403766, 0.31513441247599466]","[3.1564202665052936, 0.3402760570450245]","[0.19595771523662667, 0.0530260427878037]","[0.47782741784170907, 0.13796008408308247]",7.556414
23005,224631,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka2150706224631.RAWXX6H.nc,06 July 2015,1473.62150980683,54.5556523622163,10.978295,0.80764335,12311.82,33.7397,-101.919685,30.095112,1.8671719,0.4307128,21.50644,-24.368145,"[9.390964880375272, 0.2917258143424988]","[9.458306330809323, 0.2854691543118096]","[0.0630944090202904, 0.005862069565368146]","[0.10249989083404731, 0.009523212909698486]",13.787082
27137,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,7522.80753507759,4.61676396057192,43.663548,1.3776048,15288.51,33.659775,-101.92122,217.457,0.65540695,0.14083882,-0.0027787061,-0.004495764,"[2.772484578598716, 0.5274827629327774]","[2.7695066081375996, 0.5451537359942781]","[0.02726502369747344, 0.16178787048770604]","[0.03352522309997297, 0.19893525540828705]",2.7967339
28138,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,3260.78429459675,49.046982472838,117.23627,0.89791816,6058.23,33.659737,-101.90893,418.63733,2.652864,0.61574244,0.010926639,0.0015189993,"[0.18954933198952761, 0.40115612745285034]","[0.18954933198952761, 0.40115612745285034]","[nan, nan]","[0.0, 0.0]",2.483102
31344,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,6215.49651791576,10.6917995013937,38.348705,1.0427009,13381.15,33.660522,-101.89133,158.4208,0.95368654,0.21192913,0.0027228666,0.007705576,"[3.2650172392170003, 0.33553504943847656]","[3.2650172392170007, 0.33553504943847656]","[inf, nan]","[0.0, 0.0]",8.492359
31838,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,947.406044227331,4.53183436645304,2.093048,0.1705143,9828.2,33.617466,-101.897575,1.9214396,0.5435354,0.11964743,0.0050857393,0.007847997,0,0,0,0,6.751877
31923,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,8538.49517655713,50.764317107054,65.678635,1.1381993,14798.5,33.689114,-101.89295,198.93875,0.5829587,0.12765756,-0.009827594,0.00060334033,"[5.396085299111602, 0.32013821601867676]","[5.5334401871095, 0.2975369094443299]","[0.28593616882501477, 0.013233504211280426]","[0.5473648951418834, 0.04762160326874808]",8.071173
32335,224838,./lightning/LYLOUT_150706_224000_0600.dat.flash.h5,./radar/Ka1150706224838.RAW581W.nc,06 July 2015,1192.61090753188,1.1279294575088,1.3048664,0.20202994,10857.41,33.60808,-101.893135,1.7725325,0.93315285,0.1990178,0.008329485,0.003810802,0,0,0,0,4.2770905
2068,225054,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225054.RAW582N.nc,06 July 2015,578.495804898694,44.0577050269749,5.6902337,0.2331187,9668.11,33.628666,-101.905525,10.824824,0.5314474,0.11802049,-0.0036113504,-0.0012640057,"[2.557100263783953, 0.2217344547311465]","[2.2595540872428033, 0.23515298334538576]","[0.33857370988648994, 0.043511144457666066]","[1.3719387826050173, 0.1629774892824202]",6.9089446
2432,225054,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225054.RAW582N.nc,06 July 2015,1200.43273101693,1.8072461393549,101.089264,0.8709596,5694.99,33.626575,-101.90948,267.9921,1.4726515,0.3414509,0.0014118975,-0.008053623,"[7.545196588560246, 0.14860920927354268]","[7.883793985284056, 0.1446677575531033]","[0.40867719877218467, 0.03616782727313641]","[0.9328811102465961, 0.09870987029232904]",6.1246743
2968,225054,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225054.RAW582N.nc,06 July 2015,2060.8974009098,6.69318279243817,3.3192015,0.32637942,10203.19,33.619812,-101.91248,6.5106063,0.44351622,0.09605277,-0.0082219755,-0.0005370065,"[3.2626969649930446, 0.46915408968925476]","[3.259127338397355, 0.5176609502184337]","[0.04507664117145235, 0.04331527864374228]","[0.12176497618141392, 0.10554777348920448]",5.900722
4181,225054,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225054.RAW582N.nc,06 July 2015,1698.33968866894,48.2308526285215,69.2966,0.68262017,6505.39,33.616795,-101.905235,253.33693,0.37192202,0.08347596,-0.00032766815,0.0035414535,"[6.215485687263593, 0.2119256556034088]","[6.215485687263593, 0.2119256556034088]","[nan, nan]","[0.0, 0.0]",7.2348933
912,225054,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225054.RAW582N.nc,06 July 2015,638.878558163071,83.8841152814257,2.0008976,0.16283952,8698.11,33.603714,-101.87286,0.43636513,0.84012365,0.1767001,0.0110372165,-0.0021157821,"[0.9422761930655362, 0.13748687234791843]","[0.922455902898244, 0.14457251786322264]","[0.0354901032634582, 0.016999940569778067]","[0.14626351090978582, 0.055241309494028265]",6.45251
10924,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,8973.31003474855,90.1671438701251,56.59896,1.11546,13137.23,33.558937,-101.90389,193.49295,1.9254861,0.40241545,0.0056080488,-8.823588,"[8.538508128962464, 0.1276497095823288]","[8.538508128962464, 0.1276497095823288]","[nan, nan]","[0.0, 0.0]",5.3631024
11546,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,1770.96974818271,3.57033067048906,33.150448,0.36771473,9402.9,33.6192,-101.88443,129.81523,0.9229364,0.19775572,0.007888208,-0.014091172,0,0,0,0,2.68794
7610,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,2225.93735288418,55.2825246642724,4.3980246,0.47397485,9725.71,33.624763,-101.91822,7.958331,0.9870664,0.21959466,-0.0068102134,-0.014934416,"[0.5776917580871206, 0.1177317388355732]","[0.5783350737445775, 0.11797726384139885]","[0.0003856905117399822, 0.0001472009332342759]","[0.000798117028635803, 0.00030460581183433533]",6.041956
7650,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,7857.72161317931,21.3899017187359,90.797714,0.87465155,6765.94,33.574112,-101.95253,297.53986,2.0847688,0.47716329,-0.0051509296,-0.019000184,"[2.188969929362721, 0.14444320052862167]","[1.9789360781180838, 0.1820714113865329]","[0.2964941660010758, 0.05683869771409691]","[0.5756186398567419, 0.10017965291014348]",4.9367156
8790,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,3892.18767028175,16.2745123543755,99.600945,0.56004524,6620.21,33.591946,-101.88159,444.96158,0.35585287,0.07594932,-0.00778101,0.0017559219,"[2.0608798167838844, 0.09600958973169327]","[2.0608798167838844, 0.09600958973169327]","[nan, nan]","[0.0, 0.0]",7.981099
9895,225314,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka1150706225314.RAW583F.nc,06 July 2015,2524.85035352973,4.28786215715081,9.830178,0.26101062,9072.53,33.59485,-101.885315,13.903833,0.6292899,0.13341719,0.009930621,-0.01453054,"[1.8064444492259182, 0.12889262288808823]","[1.8126684179124655, 0.13072463953958352]","[0.10530743934680312, 0.034520003930724255]","[0.2004722447546232, 0.06555861989989686]",4.2925773
19376,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,2941.96569404862,6.20356740598709,36.663853,0.6656569,11249.93,33.7471,-101.920044,182.5557,1.9967396,0.44431114,-0.034713503,-0.016684892,0,0,0,0,0.64584386
20225,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,77.9136739071007,77.9128184871915,0,0.046037585,11344.77,33.708504,-101.89681,0,1.888841,0.4116233,-0.34844035,0.0063940994,"[2.056643419260222, 0.13114783963696522]","[2.085274978753562, 0.1277939600090827]","[0.05355149587368607, 0.014327392625605747]","[0.17534370122465878, 0.05969185425010647]",1.0426985
21345,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,3391.5006714482,3.56449020219588,29.273863,0.63243496,12168.03,33.702885,-101.87887,105.94031,1.3993853,0.2974959,-0.005694436,0.0045106118,0,0,0,0,3.0312667
22458,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,1257.26286696644,19.0715127785452,23.654879,0.51849866,11700.53,33.739758,-101.947624,57.40621,1.4277064,0.33369422,-0.0005809819,-0.0034471692,"[1.0994088601496748, 0.10689338243433408]","[1.3499963884162365, 0.12385656017396225]","[0.20419978375667408, 0.018986555590259576]","[0.5400103623099134, 0.04472292218281287]",2.918786
23252,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,2114.60632779338,1.70155490969591,17.912235,0.5804775,11454.57,33.725544,-101.89693,69.26639,1.5271968,0.33006793,-0.1851871,0.028360808,"[5.193545196238598, 0.1681727021932602]","[5.193545196238598, 0.1681727021932602]","[nan, nan]","[0.0, 0.0]",7.246558
25225,225715,./lightning/LYLOUT_150706_225000_0600.dat.flash.h5,./radar/Ka2150706225715.RAWXXAB.nc,06 July 2015,2924.84649011737,39.9858261824375,12.236502,0.40585607,12697.43,33.678135,-101.87513,22.040787,1.5693249,0.32667544,0.1559763,-0.058677744,"[2.374877913351196, 0.19999919831752777]","[2.28535867428453, 0.2111452165422446]","[0.060187262227609284, 0.02024553601362778]","[0.1573245715915266, 0.06474562493399283]",-6.0714116
23167,230812,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka1150706230812.RAW588K.nc,06 July 2015,2954.51817823155,58.8107452832928,9.234952,0.3569532,13674.2,33.64749,-101.906006,21.903076,1.5043132,0.33990166,-0.0034868447,-0.010538459,"[7.857721872127675, 0.47716251015663147]","[7.857721872127675, 0.47716251015663147]","[nan, nan]","[0.0, 0.0]",2.7648888
9303,12236,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012236.RAWXY22.nc,07 July 2015,3199.63076803812,4.95667549793538,234.62267,0.6603226,8654.84,33.209976,-101.302284,1113.0801,0.9133393,0.2086939,0.083967336,0.08339317,"[3.7019938182822636, 0.24164393792549768]","[4.7173926636584556, 0.44867255951002266]","[0.4480435126146313, 0.09119822581766308]","[0.943260624273804, 0.19212488065686206]",7.1341267
21177,12612,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012612.RAWXY3B.nc,07 July 2015,2740.92072778607,1.97730979460874,120.037796,0.57961756,7349.34,33.207073,-101.28068,564.0591,1.085395,0.2526823,0.009258747,0.09395467,0,0,0,0,8.663992
25279,12724,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012724.RAWXY3S.nc,07 July 2015,11769.9276199062,46.4624476655083,250.75645,1.2136552,8667.63,33.323112,-101.307594,1048.6504,0.9477263,0.22686405,0.10194772,0.006266601,"[3.5106207723226355, 0.4068661890923977]","[3.4210085883703156, 0.4142094891171024]","[0.13344627609073892, 0.028027786857806214]","[0.34271672651150464, 0.08900287073183966]",3.1290555
28167,12947,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012947.RAWXY4L.nc,07 July 2015,9859.55362761314,1.47924623867748,1042.1534,0.5581542,7918.05,33.195656,-101.26217,4425.8867,0.39190292,0.102185845,0.0011131967,0.0060101706,"[0.07791366090513191, 0.4116736352443695]","[0.07791366090513191, 0.4116736352443695]","[nan, nan]","[0.0, 0.0]",2.6940098
1039,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,8919.1860790154,1.47063606429219,86.04658,0.97371656,9759.36,33.417107,-102.167305,403.32108,2.7184074,0.6372773,0.011518428,-0.02103403,"[0.2592582229431421, 0.4705505669116974]","[0.25247680464691324, 0.45509322828453475]","[0.052834688437834496, 0.037378022470078584]","[0.17275885612518746, 0.1085299899677612]",-9.214776
1142,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,4797.58928208713,5.34988556676308,52.610344,0.6165959,11283.88,33.289375,-102.19985,269.5675,2.80397,0.6581857,-0.02044132,-0.018581765,0,0,0,0,-9.604158
1524,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,6401.25617054131,9.84359657945333,93.10406,0.85967207,12607.74,33.33145,-102.23803,501.72293,2.2066848,0.5126708,-0.015823878,0.0043015764,"[2.1534344735709188, 0.3747071474790573]","[2.0396591217214097, 0.3603763018538064]","[0.265938771863971, 0.01946617129029148]","[0.9858939244581713, 0.0706305321994042]",-4.712098
1608,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,7948.14319902738,26.1638135278554,76.80433,0.7204346,10052.02,33.40073,-102.21785,265.21594,2.013224,0.5369543,0.016973935,-0.02359112,"[2.427911811481332, 0.3558508772403002]","[2.339124802232549, 0.33402254933851644]","[0.07919334121196772, 0.014616502292081055]","[0.4099160419912475, 0.0769001409679587]",-12.3478365
2210,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,8613.20818529132,66.4945645161643,162.037,1.1190909,5446.76,33.38616,-102.24858,569.11523,1.2783828,0.33245587,0.011114802,0.00014636035,0,0,0,0,-7.202943
2187,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,5301.92944301546,13.7535894169232,82.356865,1.1013184,11566.25,33.329998,-102.25111,440.64716,0.14681774,0.030612377,-0.00012429086,-0.0018630978,0,0,0,0,4.817211
2481,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,2282.54436897493,2.20477079349166,140.01642,0.9491915,12172.97,33.32719,-102.22203,810.4009,1.6094348,0.35682836,-0.007542438,-0.011157508,0,0,0,0,-5.0646334
2643,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,7316.30204157981,6.6717676343942,109.96527,0.9089334,10901.68,33.359566,-102.24304,677.5237,1.3635181,0.3074985,-0.0067648944,0.012677548,"[2.9545634624608703, 0.33976101875305176]","[2.9545634624608703, 0.33976101875305176]","[nan, nan]","[0.0, 0.0]",-7.631057
2702,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,12404.6699753773,1.2479229543369,202.84486,1.4479642,5240.6,33.372337,-102.005974,786.03705,1.3263106,0.378382,-0.0010888611,-0.02300481,0,0,0,0,-2.2331822
