flash_id,time,lma_base,arq_ka,print_date,dist_1,dist_itp,area,duration,init_alt,init_lat,init_lon,volume,spectrum_width,turbulence,dVRdr,dVRde,mean,weighted_mean,weighted_std,std,vel_dealias
1039,230316,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka2150706230316.RAWXXCF.nc,06 July 2015,7743.23272803883,7728.82703605095,0,0.037768997,12683.41,33.61925,-101.9092,0,1.4613281,0.29819092,0.01354332,0.079784736,0,0,0,0,14.017323
22487,230812,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka1150706230812.RAW588K.nc,06 July 2015,2952.89611162771,16.4614007872369,14.9918165,0.658389,13340.9,33.60806,-101.89977,36.22646,0.7054688,0.1495265,0.008464575,0.0154069085,0,0,0,0,4.4692917
23167,230812,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka1150706230812.RAW588K.nc,06 July 2015,2954.51817823155,58.8107452832928,9.234952,0.3569532,13674.2,33.64749,-101.906006,21.903076,1.3605468,0.3074565,0,0.005256345,"[2.9545634624608703, 0.30745649337768555]","[2.9545634624608703, 0.30745649337768555]","[nan, nan]","[0.0, 0.0]",2.53937
23917,230812,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka1150706230812.RAW588K.nc,06 July 2015,861.289765395323,5.6986869064167,50.853954,0.6692361,13820.66,33.62228,-101.896904,170.41629,2.9730468,0.62337065,277.67664,0.004788832,0,0,0,0,-2.7425196
25984,230812,./lightning/LYLOUT_150706_230000_0600.dat.flash.h5,./radar/Ka1150706230812.RAW588K.nc,06 July 2015,2485.85065423774,48.6638232676287,15.785549,0.48140687,13052.42,33.629345,-101.92994,48.619633,0.25195312,0.054566383,-0.016929135,-0.0011959577,"[3.4880087655925593, 0.0687737986445427]","[4.107398828687216, 0.07755496696583337]","[0.6432387316826916, 0.009119273798901812]","[1.002136791643506, 0.014207415282726288]",1.2188976
9303,12236,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012236.RAWXY22.nc,07 July 2015,3199.63076803812,4.95667549793538,234.62267,0.6603226,8654.84,33.209976,-101.302284,1113.0801,1.1085937,0.2533371,-0.020314949,0.29045308,"[2.5628999641705623, 0.2558060939374723]","[2.378702033684204, 0.24925387832570883]","[0.19672934263366904, 0.014282194118522135]","[0.8965198417798884, 0.06989825807589975]",9.141732
21177,12612,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012612.RAWXY3B.nc,07 July 2015,2740.92072778607,1.97730979460874,120.037796,0.57961756,7349.34,33.207073,-101.28068,564.0591,0.45351562,0.105592325,0.013543288,-0.15816534,"[3.0074762908423027, 0.21172458512915504]","[3.0112632897935145, 0.21895768205224916]","[0.06842618083029424, 0.01621471482314551]","[0.27240557186122616, 0.06536334132578316]",-8.735433
25279,12724,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012724.RAWXY3S.nc,07 July 2015,11769.9276199062,46.4624476655083,250.75645,1.2136552,8667.63,33.323112,-101.307594,1048.6504,0.85664064,0.20505229,0.020314949,0,"[11.769930363883978, 0.20505228638648987]","[11.769930363883978, 0.20505228638648987]","[nan, nan]","[0.0, 0.0]",5.688189
28167,12947,./lightning/LYLOUT_150707_012000_0600.dat.flash.h5,./radar/Ka2150707012947.RAWXY4L.nc,07 July 2015,9859.55362761314,1.47924623867748,1042.1534,0.5581542,7918.05,33.195656,-101.26217,4425.8867,0.7054688,0.1839816,0.006771676,0.0074316193,"[4.536844489482875, 0.2835385441159209]","[4.753047906356113, 0.27633259044091874]","[0.6244414270312396, 0.05812035455798638]","[2.136251523316693, 0.2516677742613446]",4.4692917
1142,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,4797.58928208713,5.34988556676308,52.610344,0.6165959,11283.88,33.289375,-102.19985,269.5675,1.0582031,0.24837834,0.0056430497,-0.0018180036,"[4.319687358649083, 0.46813175454735756]","[4.560364598423227, 0.408215065959125]","[0.1674177648227936, 0.0669905283167958]","[0.6506406793059253, 0.2293989990717106]",-1.8283465
1524,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,6401.25617054131,9.84359657945333,93.10406,0.85967207,12607.74,33.33145,-102.23803,501.72293,1.0078125,0.23414522,-0.011286073,-0.003251026,"[6.975126453007009, 0.35029661655426025]","[6.5990075270812145, 0.2741722736175912]","[0.35391178979425175, 0.07162974420740317]","[0.5738865557517703, 0.11615139245986938]",-4.2661414
1608,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,7948.14319902738,26.1638135278554,76.80433,0.7204346,10052.02,33.40073,-102.21785,265.21594,2.2171874,0.5912894,0.0056430497,-0.020510212,"[7.94263342019514, 0.6410140097141266]","[7.9454759703113425, 0.6301010189235065]","[0.028030982609030006, 0.08752635011605431]","[0.047631137131608846, 0.14921411469378634]",-12.290551
1776,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,2029.7953049034,21.0882584936498,63.219727,0.21661311,12951.6,33.332043,-102.16433,81.400154,2.3179688,0.5507628,0.005642997,-0.029759802,"[2.1451506422445483, 0.47307463606600375]","[2.2513034334456674, 0.3014521005581352]","[0.06263806024439392, 0.04437234947023271]","[0.4435638562063677, 0.2871946849753876]",-15.236219
2210,223151,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223151.RAW3LMV.nc,10 July 2015,8613.20818529132,66.4945645161643,162.037,1.1190909,5446.76,33.38616,-102.24858,569.11523,1.4613281,0.38003287,0,-0.0043958733,"[8.627117397068355, 0.3869265913963318]","[8.618167850179276, 0.38249073061450056]","[0.008692873998284044, 0.004308640351104778]","[0.01390839591918791, 0.006893724203109741]",-3.148819
2187,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,5301.92944301546,13.7535894169232,82.356865,1.1013184,11566.25,33.329998,-102.25111,440.64716,0.15117188,0.031522237,-0.0056430763,-0.0010158868,0,0,0,0,4.3677163
2481,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,2282.54436897493,2.20477079349166,140.01642,0.9491915,12172.97,33.32719,-102.22203,810.4009,1.5621094,0.34635237,0,-0.006590752,"[3.436251264219055, 0.5327632904052735]","[2.942941363191193, 0.4825237369418317]","[0.41535086553762607, 0.03968600255892445]","[2.3405144609706126, 0.16377781319270107]",-5.07874
2643,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,7316.30204157981,6.6717676343942,109.96527,0.9089334,10901.68,33.359566,-102.24304,677.5237,1.9652344,0.44320863,0,-0.001526111,"[7.444875958179817, 0.31281492965562]","[7.418226512963251, 0.3362209790335506]","[0.07177460050801061, 0.02753319165139498]","[0.19164328388465837, 0.05941190151056813]",-9.446457
2702,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,12404.6699753773,1.2479229543369,202.84486,1.4479642,5240.6,33.372337,-102.005974,786.03705,2.1164062,0.6037483,0.028215209,-0.047803763,"[12.216556243273164, 0.4272039383649826]","[12.354889436812428, 0.4504603803789249]","[0.10832229643024335, 0.05677012831913875]","[0.3431951718932544, 0.1090304825538776]",-3.2503936
2961,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,6319.78777969785,0.967642032148433,69.63189,0.8112623,12235.97,33.315544,-102.27507,427.9007,1.7132813,0.37871036,0.0056430497,0.016693871,"[6.41182277521396, 0.40611815452575684]","[6.36408051014371, 0.3180202655404518]","[0.030630299655071327, 0.05932085367141093]","[0.0800115672871511, 0.16127769282292645]",-1.7267716
3140,223259,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223259.RAW3LN8.nc,10 July 2015,12417.0385039123,36.2764437061924,122.542694,0.90008986,8764.74,33.424732,-102.2491,830.3018,1.4613281,0.35425144,0.005643023,0.053346083,"[12.519349750242547, 0.38148291409015656]","[12.443159808505952, 0.36120378154977234]","[0.055752368308555636, 0.014839355964837002]","[0.10231029801464242, 0.027231469750404358]",-6.399213
3410,223409,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223409.RAW3LPS.nc,10 July 2015,3326.76255303732,4.53960150287958,133.69896,0.53932816,9003.99,33.362015,-102.14253,678.714,2.5195312,0.62662715,-0.011286073,-0.008563731,"[1.2483437943975944, 0.5645052045583725]","[1.2356041416340462, 0.5753820865031134]","[0.1409749408372769, 0.0746866058892514]","[0.27668817888021424, 0.1314659128396338]",-6.9070864
3832,223409,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223409.RAW3LPS.nc,10 July 2015,5855.78692030615,62.3409560675536,53.19818,0.91458714,12147.83,33.367825,-102.19411,289.1805,1.5621094,0.39620644,-0.016929097,0.004795397,"[5.855776456636921, 0.39620643854141235]","[5.855776456636921, 0.39620643854141235]","[nan, nan]","[0.0, 0.0]",-8.329134
3930,223409,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223409.RAW3LPS.nc,10 July 2015,14209.922645445,4.80996619090001,125.62194,1.3029615,9873.9,33.41046,-101.97749,695.11975,1.0078125,0.28592664,0.005643043,0.0012749872,0,0,0,0,-1.6251968
4105,223409,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223409.RAW3LPS.nc,10 July 2015,7622.79788102861,2.02824789609986,37.414585,0.65467817,12676.26,33.36057,-102.19707,226.56511,1.8644531,0.4401151,0.0338583,0.053929556,"[6.364783966824444, 0.40117431059479713]","[6.605107752651807, 0.45011005005073884]","[0.5820856956339961, 0.024104569247956988]","[1.6395376848453806, 0.08029485083957615]",-8.8370075
5229,223628,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223628.RAW3LRL.nc,10 July 2015,5529.79582328864,17.2556393254326,117.01688,1.1191096,12325.53,33.348495,-102.18053,526.2293,1.1085937,0.2766194,0.0056430497,-0.004252028,"[4.077768703511586, 0.38886288553476334]","[3.8593892865915986, 0.3590360527597245]","[0.736985169505367, 0.030713926108740883]","[2.0103289931464645, 0.10618203459127545]",-8.633858
6379,223735,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223735.RAW3LSD.nc,10 July 2015,6836.29661063498,29.3031421803325,87.617386,1.7108942,9963.92,33.40029,-102.17119,531.036,1.6628907,0.42501193,-0.01692915,-0.009400381,"[7.015556524081016, 0.5710868636767069]","[7.00598459193596, 0.5552302508978734]","[0.32379252575372613, 0.12579091262074185]","[0.5647574538513718, 0.21242523283926834]",-5.8913383
6606,223735,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223735.RAW3LSD.nc,10 July 2015,7621.35205784923,0.758071955321611,398.60745,1.0633868,6174.35,33.3502,-102.27074,1767.3187,1.5117188,0.3617405,-0.0112861525,-0.011593536,"[7.618663427470206, 0.37579352855682374]","[7.61839191792863, 0.3678740793777041]","[0.0057425692001165105, 0.019974939692840758]","[0.012539289031892789, 0.04390445143980197]",-8.8370075
6813,223735,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223735.RAW3LSD.nc,10 July 2015,1096.6345794262,6.25941356499152,59.63714,1.0353138,11773.76,33.348083,-102.161705,259.39215,2.2171874,0.52612203,0.01692915,-0.023909345,"[1.5111535901606692, 0.5669825739330716]","[1.5307524753599184, 0.5856692144718251]","[0.5071846083844682, 0.03548016153874797]","[1.5476428453648339, 0.10424920169293651]",-11.782677
7267,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,8704.60383945093,3.03145160404711,133.92123,0.9690063,12302.11,33.342648,-102.24054,660.998,2.41875,0.6315257,0.011286086,-0.026815383,"[7.1623786595227426, 0.4607869939878583]","[7.561752911466507, 0.46868900295845123]","[0.7282619723552977, 0.11532613563025816]","[1.6991435017436267, 0.2773533314162495]",-3.148819
7631,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,5.49466351377879,5.49455158093952,0,0.011945411,10939.96,33.366943,-102.14401,0,2.015625,0.51372117,-0.028215144,-0.051856313,"[0.005494596064053199, 0.5137211680412292]","[0.005494596064053199, 0.5137211680412292]","[nan, nan]","[0.0, 0.0]",-16.150393
8226,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,12031.0634686796,15.0272920608431,123.45808,1.4573271,10344.91,33.42973,-102.242455,890.44666,1.6628907,0.46953025,-0.011286099,-0.015660888,"[11.858557499439044, 0.5324740807215372]","[11.995274656160406, 0.4845605768695303]","[0.0640242949959846, 0.03322086437271482]","[0.1590859905814571, 0.09857536151453301]",-8.329134
1578,224102,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka2150710224102.RAW3LTN.nc,10 July 2015,9224.50303539477,39.7534603602662,80.508,1.0602717,14261.3,33.404285,-102.188515,441.67004,2.0660157,0.5661654,0.005643023,0.024717553,"[9.737084091996504, 0.5017130017280579]","[9.4886053350404, 0.537329586161837]","[0.2207043698910586, 0.019274291329345203]","[0.6474795413974892, 0.06871649990707931]",-6.8055115
2501,224102,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka2150710224102.RAW3LTN.nc,10 July 2015,5134.61527280957,18.4747575987481,171.42705,0.8306753,12037.52,33.408752,-102.166466,909.35345,2.3683593,0.5795248,-0.045144398,-0.0012095983,0,0,0,0,-13.306298
7048,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,1457.29673920299,2.83303159542538,6.4809995,0.3297056,10066.8,33.456467,-102.193855,8.599399,1.5621094,0.3466116,-0.014107625,-0.010636241,"[1.4212599305378897, 0.4259505339644172]","[1.4268572367923908, 0.3413712877176989]","[0.009733370897780796, 0.0349753534379141]","[0.031686231870180485, 0.18949484971375022]",-4.4692917
7348,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,5500.19958660257,17.7699900371017,38.451923,0.8225741,11473.49,33.49185,-102.21549,245.166,2.41875,0.53917867,0.008464549,0.015849985,"[5.370879242201078, 0.4860367625951767]","[5.3828886036380945, 0.4909713462382435]","[0.10514302368381184, 0.04320271711146402]","[0.12933216114403567, 0.05314190685749054]",10.15748
7510,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,3211.46291974157,53.321048988727,19.27172,0.364125,10296.22,33.45045,-102.19636,62.619537,1.3101562,0.29473898,-0.011286099,-0.009918983,"[2.7311438149110696, 0.39725466817617416]","[3.00362543195582, 0.3795761966770293]","[0.37177468877299913, 0.07538618314823022]","[0.9771995665843225, 0.14986447547633758]",9.040157
8111,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,328.958430229694,1.48044405485598,57.956436,0.4315701,10235.4,33.451447,-102.20398,195.54376,1.4109375,0.3114531,-0.011286086,0.0014171508,"[2.3241605320027645, 0.377158482093364]","[2.106426833946236, 0.3911090792362293]","[0.25180028709026564, 0.023335371979161478]","[1.4098449826324637, 0.1179539826668697]",-3.2503936
8335,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,576.217532776374,6.57888410363921,8.262767,0.46207118,10154.42,33.454964,-102.20412,40.295383,1.4613281,0.31886297,-0.0028215249,-0.008547243,"[0.6651347262884901, 0.41723519501586753]","[0.6526118136718222, 0.40635619534403067]","[0.060900286556132055, 0.027845515681927568]","[0.3007680339369021, 0.13502991462592093]",3.047244
8756,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,1020.0745991254,0.346361843979139,4.9630914,0.34431326,10701.11,33.45546,-102.198906,10.275437,1.1589844,0.25468817,-0.019750662,-0.013154,"[1.0835440744603042, 0.32276127859950066]","[1.081113639948329, 0.29456816425657656]","[0.022385078230837893, 0.01788277744971542]","[0.07736517785331952, 0.061003431599207895]",-4.774016
9028,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,819.581043887577,1.50686419652266,26.590567,0.40832666,9724.96,33.453907,-102.20219,144.52655,0.9574219,0.20946267,-0.008464562,-0.011647206,"[0.9167522872414878, 0.35428139567375183]","[0.9183546731788932, 0.38542762750310017]","[0.08082768364166237, 0.04442647395640419]","[0.2792833677949858, 0.14316850638187123]",3.4535432
10066,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,1538.76799237711,0.269012776838281,136.85152,1.1554683,9784.16,33.461136,-102.193665,677.9474,2.41875,0.53010106,-277.65973,146.06273,"[1.8111354515176323, 0.46291238059730905]","[1.796404824729772, 0.4614469422279693]","[0.06501271820190835, 0.023739371243069886]","[0.4703319740991426, 0.18291487300350934]",-3.656693
10436,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,304.42011764847,7.06520554144481,49.476837,0.5817145,10018.11,33.455082,-102.2057,286.8561,1.6125,0.3543476,0.005643044,-0.0084994845,"[0.6027973835899293, 0.26622000265006834]","[0.5273518434198259, 0.1910141004766704]","[0.06108864249115532, 0.05041057007292484]","[0.23424725120518006, 0.21322572739768014]",0.6094488
10784,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,1498.7556890001,2.31560004260427,20.404367,0.58286864,10222.71,33.45912,-102.208405,66.93578,1.3605468,0.29016787,-0.008464549,0,"[0.42290921520761754, 0.39865524144399733]","[0.5623386476804706, 0.44089731419789385]","[0.11739613270021683, 0.03723002471264087]","[0.40569024006335636, 0.17172214940715386]",8.633858
11658,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,15292.4295112151,8.93403620724348,416.29068,1.4190423,4964.7,33.418217,-102.02869,1912.0262,1.9148438,0.56408614,0,-0.031488676,"[15.63199500296888, 0.3794067899386088]","[15.607373140770193, 0.39573869560566965]","[0.40059299264776366, 0.04561963363300638]","[0.951799467102302, 0.1067311819999622]",0.507874
8840,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,6144.46407989224,93.3485658151512,59.888477,0.7557242,11192.87,33.473595,-102.17972,313.41843,0.9574219,0.20983362,0.0028214986,0.006109454,"[6.1444743790322445, 0.20983362197875977]","[6.1444743790322445, 0.20983362197875977]","[nan, nan]","[0.0, 0.0]",16.150393
9590,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,1374.16111484779,0.064362040435299,12.92165,0.5265283,9653.61,33.455853,-102.20934,34.71402,1.3605468,0.29241726,0.019750647,137.88814,"[1.2615409477613824, 0.3483839437831193]","[1.2392027859454036, 0.346853884359036]","[0.11423721139048817, 0.020759993319767536]","[0.7781388003249635, 0.1366203978233921]",11.782677
13472,224955,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224955.RAWG68T.nc,10 July 2015,5055.08224780343,58.4989082163302,20.800354,0.7592174,10866.6,33.467266,-102.19928,129.18716,1.6125,0.37175852,-0.031036748,-0.007876913,"[5.089339434270405, 0.30986451109250385]","[5.0911044419361975, 0.31086283894502525]","[0.014694170909618703, 0.05320484034969373]","[0.025063242337813568, 0.0872610100097052]",7.5165358
13731,224955,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224955.RAWG68T.nc,10 July 2015,4762.08305820268,2.52989078753944,36.688175,0.72414416,10846.07,33.475876,-102.20872,158.37762,0.90703124,0.19505452,-0.01692915,0.003927979,"[3.4689645966630915, 0.5911645293235779]","[3.4689645966630915, 0.5911645293235779]","[nan, nan]","[0.0, 0.0]",15.236219
1170,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,4687.87107083353,9.51034660101777,49.319695,0.62305635,11538.18,33.48264,-102.20449,236.49942,1.3605468,0.2934028,0.031036748,-0.010426575,0,0,0,0,12.595276
2407,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,8899.46365223967,3.91735022821877,169.28867,0.9111213,10187.46,33.443264,-102.131424,816.2467,0.85664064,0.22235705,0.01128609,0.0137881655,"[9.15246485376815, 0.21287761342066985]","[9.265631587510027, 0.22008118558123227]","[0.38653327273620597, 0.01488105756759102]","[1.1682506363451548, 0.06468161329773651]",-1.4220473
2586,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,5805.60131121584,70.5277166028945,40.127453,0.8053065,11729.33,33.494427,-102.194046,257.57465,1.6125,0.35113257,0.0028215249,0.0051676654,"[5.804516795006764, 0.3511325716972351]","[5.805022499872615, 0.35113257169723505]","[0.0007870553283031925, 4.5324665183683945e-17]","[0.0010885410171699306, 0.0]",14.220471
3063,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,8045.01774048203,13.1760677959819,41.689705,0.7266333,11738.75,33.50703,-102.16468,243.02052,1.6125,0.3526737,0.039501294,-0.013275942,"[8.045029602783497, 0.3526737093925476]","[8.045029602783497, 0.3526737093925476]","[nan, nan]","[0.0, 0.0]",14.525196
3462,225210,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225210.RAWG69K.nc,10 July 2015,1404.56665898623,12.6134357379251,43.81629,0.36280063,7698.5,33.47704,-102.20641,154.31427,2.166797,0.47488275,-0.0028215249,-0.019296393,"[2.405984955984225, 0.17855781161536774]","[2.422752246419689, 0.20139939299446802]","[0.22247903109472753, 0.055855954755148]","[0.6315999747069108, 0.16714430066477903]",10.36063
4514,225210,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225210.RAWG69K.nc,10 July 2015,2955.18251717442,2.14796952563665,70.01995,0.6577611,9276.97,33.491722,-102.200836,282.4802,0.85664064,0.18589552,0,0.0014204793,"[2.955175571344359, 0.18589551746845245]","[2.955175571344359, 0.18589551746845245]","[nan, nan]","[0.0, 0.0]",10.868505
108,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,25546.1882533901,11.4699143424486,828.8875,2.3200924,6543.08,32.70222,-102.02397,5960.863,1.209375,0.3151489,-0.01692915,0,"[25.2211221097752, 0.2473124691418239]","[26.159250457145586, 0.2688736036914507]","[0.6426914884243299, 0.017292431423054182]","[2.2281918613507603, 0.057794035279988054]",-12.290551
1112,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,11979.4043336055,26.6875014810903,293.6757,1.3372842,11497.68,32.789333,-101.93887,2065.143,0.85664064,0.203702,0.0028214986,0.0018492908,"[11.3738795278355, 0.17697979509830475]","[11.433295020343504, 0.17960179886034192]","[0.49203085895892024, 0.021713305886590154]","[0.6055342682307483, 0.02672220766544342]",-8.532283
1743,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,23217.566890203,0.346163816444459,383.3727,1.5790347,6707.41,32.715553,-102.015434,1940.3527,0.6550781,0.16793464,0.0028215249,-0.02094224,"[21.108138585280376, 0.20117143993265926]","[20.59098274614324, 0.19898520782247067]","[0.9066389715588291, 0.014477245824245819]","[4.051267480820324, 0.06581421352813131]",-13.915748
10090,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,7976.2971816914,7.78007056258912,435.32016,1.4208254,5718.11,32.88692,-101.96212,1454.9155,0.50390625,0.14255144,0.011286086,0.021500522,"[3.92462355173797, 0.18975405767560005]","[3.876839427443091, 0.1899770585161775]","[0.7819637141909562, 0.019112120938890566]","[3.1164322100843354, 0.06721465827383664]",-8.024409
12024,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,4479.718377945,15.4243198789136,318.4506,0.91893125,12320.12,32.830395,-101.96058,2071.768,1.2597656,0.27298343,0.0028215249,-0.0043028984,"[4.479723600280842, 0.2729834318161011]","[4.479723600280841, 0.2729834318161011]","[inf, nan]","[0.0, 0.0]",-13.712598
12340,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,9886.01877573749,1.16009733588544,407.36493,1.5532686,13529.97,32.810665,-102.02465,2765.2332,0.6046875,0.13437991,-0.005643023,0.0058883005,"[11.689891174922646, 0.18074137191562092]","[12.791162537518614, 0.1950579230809772]","[0.6124850513294232, 0.018652714381257672]","[2.0568052943695116, 0.07285124566910729]",-12.696851
14522,10740,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010740.RAW8CK9.nc,11 July 2015,17771.1168248943,2.27080567664689,546.0071,1.2626177,4801.29,32.736233,-101.98245,3062.0024,0.55429685,0.13503598,-0.0028215249,0.008073924,"[18.354178172125753, 0.15351406894624234]","[18.457014739198435, 0.1649569644172467]","[0.9334252562275832, 0.016135582328617237]","[3.0040005782695607, 0.0626868491220595]",-6.703937
2351,11213,./lightning/LYLOUT_150711_011000_0600.dat.flash.h5,./radar/Ka1150711011213.RAW8CLV.nc,11 July 2015,32757.3226545132,10.4783176753135,575.4662,1.936931,6222.66,32.659378,-102.08805,2769.4263,0.55429685,0.14756489,0,-0.008295357,"[33.02478216241866, 0.18805679182211557]","[32.93311131043871, 0.17959933205702625]","[0.6531722271080211, 0.014922776613671593]","[1.7222954376249793, 0.03472887483016366]",-5.180315
1567,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,3355.16285656416,4.08977795051396,262.31778,0.7757575,8792.89,33.232525,-101.996956,1436.0093,0.7558594,0.18275946,-0.011286073,-0.006721401,"[3.6770450384611446, 0.2705672664997669]","[3.63111315079006, 0.27609170901742297]","[0.2514987784347976, 0.014902565968316616]","[2.087783734620685, 0.1328923008570144]",4.2661414
351,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,2961.08527994009,3.26984583436024,135.7136,0.59599847,7757.09,33.23545,-102.00776,712.67554,1.0582031,0.24712464,0,0.010593952,"[4.887245452743246, 0.281588545255363]","[4.735084310003735, 0.2855650991479675]","[0.3446025303636479, 0.014971433944271549]","[2.0933664252769346, 0.10013942023355006]",-8.227559
